"Total_BacDive_ids";"Phylum";"Class";"Order";"Family";"Genus";"gram_stain_positive";"gram_stain_negative";"cell_length_<=_0.9";"cell_length_>_0.9_to_1.3";"cell_length_>_1.3_to_2";"cell_length_>_2";"cell_width_<=_0.3";"cell_width_>_0.3_to_0.5";"cell_width_>_0.5_to_0.7";"cell_width_>_0.7";"cell_shape_coccus-shaped";"cell_shape_rod-shaped";"cell_shape_filament-shaped";"cell_shape_ovoid-shaped";"cell_shape_pleomorphic-shaped";"cell_shape_curved-shaped";"cell_shape_other";"cell_shape_spiral-shaped";"motility_no";"motility_yes";"flagellum_arrangement_polar";"flagellum_arrangement_peritrichous";"flagellum_arrangement_gliding";"pigmentation_production_yes";"pigmentation_production_no";"colony_color_colorless";"colony_color_cream";"colony_color_yellow";"colony_color_white";"colony_color_brown";"colony_color_pink";"colony_color_orange";"colony_color_red";"colony_color_grey";"colony_color_green";"colony_color_blue";"forms_multicellular_complex_no";"forms_multicellular_complex_yes";"temperature_opt_<=_10";"temperature_opt_>_10_to_22";"temperature_opt_>_22_to_32";"temperature_opt_>_32_to_42";"temperature_opt_>_42";"temperature_preference_psychrophilic";"temperature_preference_psychrotrophic";"temperature_preference_mesophilic";"temperature_preference_thermophilic";"temperature_range_<=_10";"temperature_range_>_10_to_22";"temperature_range_>_22_to_32";"temperature_range_>_32_to_42";"temperature_range_>_42";"temperature_delta_<=_10";"temperature_delta_>_10_to_25";"temperature_delta_>_25_to_40";"temperature_delta_>_40";"pH_opt_<=_5";"pH_opt_>_5_to_6.5";"pH_opt_>_6.5_to_7.5";"pH_opt_>_7.5_to_8.5";"pH_opt_>_8.5";"pH_preference_acidophile";"pH_preference_acido-neutrophile";"pH_preference_neutrophile";"pH_preference_alkalino-neutrophile";"pH_preference_alkalino-alkaliphile";"pH_range_<=_5";"pH_range_>_5_to_6.5";"pH_range_>_6.5_to_7.5";"pH_range_>_7.5_to_8.5";"pH_range_>_8.5";"pH_delta_<=_1.5";"pH_delta_>_1.5_to_3.5";"pH_delta_>_3.5_to_5.5";"pH_delta_>_5.5";"spore_formation_no";"spore_formation_yes";"halophily_opt_<=_1";"halophily_opt_>_1_to_4";"halophily_opt_>_4_to_8";"halophily_opt_>_8";"halophily_preference_non-halophilic";"halophily_preference_weakly";"halophily_preference_moderate";"halophily_preference_extreme";"halophily_range_<=_1";"halophily_range_>_1_to_4";"halophily_range_>_4_to_8";"halophily_range_>_8";"halophily_delta_<=_1";"halophily_delta_>_1_to_5";"halophily_delta_>_5_to_9";"halophily_delta_>_9";"oxygen_tolerance_facultative";"oxygen_tolerance_microaerophile";"oxygen_tolerance_anaerobe";"oxygen_tolerance_aerobe";"antibiotic_resistance_frequency_<=_0.15";"antibiotic_resistance_frequency_>_0.15_to_0.85";"antibiotic_resistance_frequency_>_0.85";"energy_source_chemotroph";"energy_source_phototroph";"electron_donnor_organotroph";"electron_donnor_lithotroph";"carbon_source_autotroph";"carbon_source_heterotroph";"biosafety_level_1";"biosafety_level_2";"biosafety_level_3";"gc_content_<=_40.2";"gc_content_>_40.2_to_56.4";"gc_content_>_56.4_to_68.1";"gc_content_>_68.1";"rRNA16S_gene_copies_<=_3";"rRNA16S_gene_copies_>_3_to_5";"rRNA16S_gene_copies_>_5_to_7";"rRNA16S_gene_copies_>_7";"estimated_genome_size_<=_3.036";"estimated_genome_size_>_3.036_to_5.196";"estimated_genome_size_>_5.196_to_7.49";"estimated_genome_size_>_7.49"
311;"Pseudomonadota";"Gammaproteobacteria";"Enterobacterales";"Aeromonadaceae";"Aeromonas";0;1;0,142857142857143;0,428571428571429;0,285714285714286;0,142857142857143;0,2;0,4;0,2;0,2;0,00595238095238095;0,976190476190476;0;0,0178571428571429;0;0;0;0;0,166666666666667;0,833333333333333;1;0;0;0,666666666666667;0,333333333333333;0,0714285714285714;0,142857142857143;0;0;0,785714285714286;0;0;0;0;0;0;NA;NA;0;0;0,833333333333333;0,166666666666667;0;0,0351990601990602;0,693461630961631;0,270627058127058;0,000712250712250714;NA;NA;NA;NA;NA;0,15;0,216666666666667;0,616666666666667;0,0166666666666667;0;0;0;0,25;0,75;0,416666666666667;0;0;0,0416666666666666;0,541666666666667;NA;NA;NA;NA;NA;0,285714285714286;0;0,714285714285714;0;1;0;NA;NA;NA;NA;0,16078431372549;0,300490196078431;0,538725490196078;0;NA;NA;NA;NA;0;0,185185185185185;0,037037037037037;0,777777777777778;0,554054054054054;0;0;0,445945945945946;0,0888888888888889;0,2;0,711111111111111;1;0;1;0;NA;NA;0,711111111111111;0,288888888888889;0;0;0,0714285714285714;0,928571428571429;0;0,0373333333333333;0;0,0695555555555556;0,893111111111111;0;1;0;0
51;"Pseudomonadota";"Alphaproteobacteria";"Azospirillales";"Azospirillaceae";"Azospirillum";0;1;0;0,3;0,2;0,5;0;0,111111111111111;0,222222222222222;0,666666666666667;0;0,735294117647059;0;0;0;0,0588235294117647;0;0,205882352941176;0,0588235294117647;0,941176470588235;0,875;0,125;0;1;0;0;0,25;0;0,166666666666667;0;0,5;0;0,0833333333333333;0;0;0;NA;NA;0;0,0256410256410256;0,717948717948718;0,179487179487179;0,0769230769230769;0,0609936575052854;0,774136715997181;0,155567300916138;0,00930232558139535;NA;NA;NA;NA;NA;0,105263157894737;0,526315789473684;0,368421052631579;0;0;0,5;0,5;0;0;0,103846153846154;0,357692307692308;0,346153846153846;0,176923076923077;0,0153846153846154;NA;NA;NA;NA;NA;0,0833333333333333;0,666666666666667;0,25;0;1;0;0,777777777777778;0,222222222222222;0;0;0,598958333333333;0,333333333333333;0,0677083333333333;0;NA;NA;NA;NA;0,285714285714286;0,5;0,0714285714285714;0,142857142857143;0,416666666666667;0;0;0,583333333333333;0;0;1;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0,395833333333333;0,604166666666667;0,233333333333333;0;0,05;0,716666666666667;0;0;0,795918367346939;0,204081632653061
3;"Pseudomonadota";"Gammaproteobacteria";"Lysobacterales";"Rhodanobacteraceae";"Fulvimonas";0;1;0;0;1;0;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0;1;NA;NA;NA;NA;NA;0;0;0;1;0;0;0;0;0;0;0;NA;NA;0;0;0;0,5;0,5;0,0555555555555556;0,722222222222222;0,166666666666667;0,0555555555555556;NA;NA;NA;NA;NA;0;0;1;0;0;0;1;0;0;0,2;0,2;0,4;0,2;0;NA;NA;NA;NA;NA;0;0;1;0;1;0;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;1;0;1;0;NA;NA;1;0;0;0;0;0,5;0,5;1;0;0;0;0,333333333333333;0,666666666666667;0;0
3;"Pseudomonadota";"Gammaproteobacteria";"Enterobacterales";"Alteromonadaceae";"Aestuariibacter";0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;NA;NA;0;0;0;1;0;0;0;0;0;0;0;NA;NA;0;0;0;1;0;0,15;0,55;0,3;0;NA;NA;NA;NA;NA;0;0;1;0;0;0;0,5;0,5;0;0;0,166666666666667;0,333333333333333;0,333333333333333;0,166666666666667;NA;NA;NA;NA;NA;0;0;1;0;1;0;0;0,5;0,5;0;0,254010695187166;0,31283422459893;0,403743315508021;0,0294117647058823;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;1;0;NA;NA;0;1;1;0;0;0;1;0;0;NA;NA;NA;NA;0;1;0;0
5;"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";"Aestuariibaculum";0;1;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0,0666666666666667;0,866666666666667;0,0666666666666667;0;NA;NA;NA;NA;NA;0;0;1;0;0;0;1;0;0;0;0,25;0,5;0,25;0;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;0;1;0;0;0,25;0,5;0,25;0;NA;NA;NA;NA;0;0;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5;0,5;0;0;0;1;0;0;0;1;0;0
3;"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";"Aquibacter";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;0;1;0;0
1;"Pseudomonadota";"Alphaproteobacteria";"Rhodobacterales";"Paracoccaceae";"Aestuariibius";0;1;1;0;0;0;1;0;0;0;0;0,5;0;0,5;0;0;0;0;1;0;NA;NA;NA;NA;NA;0;0;0;0;0;0;1;0;0;0;0;NA;NA;0;0;1;0;0;0,4;0,4;0,2;0;NA;NA;NA;NA;NA;0;0;1;0;0;0;0,5;0,5;0;0;0,5;0,25;0,25;0;NA;NA;NA;NA;NA;0;1;0;0;1;0;0;1;0;0;0,25;0,5;0,25;0;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;0;1;0;0
2;"Pseudomonadota";"Alphaproteobacteria";"Rhodobacterales";"Paracoccaceae";"Aestuariicoccus";0;1;1;0;0;0;NA;NA;NA;NA;1;0;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;0;0,2;0,4;0,4;0;NA;NA;NA;NA;NA;0;1;0;0;0;0;1;0;0;0;0,2;0,4;0,2;0,2;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;0;1;0;0;0,2;0,4;0,2;0,2;NA;NA;NA;NA;0;0;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;0;1;0;0
1;"Pseudomonadota";"Alphaproteobacteria";"Rhodobacterales";"Paracoccaceae";"Aestuariihabitans";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;"Actinomycetota";"Actinobacteria";"Propionibacteriales";"Propionibacteriaceae";"Aestuariimicrobium";1;0;0,5;0,5;0;0;0;0;0,5;0,5;0,25;0,5;0;0,25;0;0;0;0;1;0;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;0;0;0;0;NA;NA;0;0;1;0;0;0,1625;0,675;0,1625;0;NA;NA;NA;NA;NA;0;0;1;0;0;0;0,5;0,5;0;0;0,125;0,416666666666667;0,458333333333333;0;NA;NA;NA;NA;NA;0,5;0,5;0;0;1;0;1;0;0;0;0,5;0,25;0,25;0;NA;NA;NA;NA;0;0;1;0;1;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;1;NA;NA;NA;NA;0,5;0,5;0;0
1;"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";"Aestuariimonas";0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;0,5;0,5;0;0;1;0;0;0;0;0;0;0;0;NA;NA;0;0;1;0;0;0,166666666666667;0,833333333333333;0;0;NA;NA;NA;NA;NA;0;0;1;0;0;0;0,5;0,5;0;0;0,5;0,25;0,25;0;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;0;1;0;0;0,333333333333333;0,666666666666667;0;0;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA
1;"Pseudomonadota";"Gammaproteobacteria";"Oceanospirillales";"Aestuariirhabdaceae";"Aestuariirhabdus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0
1;"Pseudomonadota";"Gammaproteobacteria";"Pseudomonadales";"Endozoicomonadaceae";"Incertae Sedis";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;0;1;0;0
2;"Pseudomonadota";"Alphaproteobacteria";"Rhodospirillales";"Terasakiellaceae";"Aestuariispira";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;NA;1;0;0;0;0;1;0;0
1;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Hyphomicrobiales Incertae Sedis";"Incertae Sedis";0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;0;0;0;0;NA;NA;0;0;1;0;0;0;0,75;0,25;0;NA;NA;NA;NA;NA;0;1;0;0;0;0;1;0;0;0;0,333333333333333;0,666666666666667;0;0;NA;NA;NA;NA;NA;1;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;0;1;0;0
1;"Pseudomonadota";"Alphaproteobacteria";"Rhodobacterales";"Paracoccaceae";"Aestuariivita";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;NA;NA;NA;NA;0;1;0;0
4;"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";"Aestuariivivens";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0
2;"Myxococcota";"Polyangiia";"Polyangiales";"Polyangiaceae";"Aetherobacter";0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;NA;NA;0,75;0,25;0;0;0;0;0;0;0;0;0;NA;NA;0;0,25;0,75;0;0;0;0,775;0,225;0;NA;NA;NA;NA;NA;0;1;0;0;0;0,416666666666667;0,416666666666667;0,166666666666667;0;0,145833333333333;0,291666666666667;0,291666666666667;0,208333333333333;0,0625;NA;NA;NA;NA;NA;0;0,5;0,5;0;NA;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;1;0;0;0;0;0;0;1;0;1;0;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0,5;0,5;NA;NA;NA;NA;0;0;0;1
254;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Rhizobiaceae";"Rhizobium";0,0188679245283019;0,981132075471698;0,0666666666666667;0,4;0,4;0,133333333333333;0,333333333333333;0,266666666666667;0,2;0,2;0;1;0;0;0;0;0;0;0,425531914893617;0,574468085106383;1;0;0;1;0;0,0857142857142857;0,328571428571429;0;0,464285714285714;0,0857142857142857;0;0;0,0357142857142857;0;0;0;1;0;0;0;1;0;0;0,0353780864197531;0,89509479717813;0,0695271164021164;0;NA;NA;NA;NA;NA;0,344262295081967;0,213114754098361;0,442622950819672;0;0;0,107142857142857;0,857142857142857;0,0357142857142857;0;0,206190476190476;0,192142857142857;0,345238095238095;0,163571428571429;0,0928571428571429;NA;NA;NA;NA;NA;0,0882352941176471;0,588235294117647;0,205882352941176;0,117647058823529;1;0;0,766666666666667;0,233333333333333;0;0;0,447008547008547;0,382905982905983;0,17008547008547;0;NA;NA;NA;NA;0,129032258064516;0,451612903225806;0,032258064516129;0,387096774193548;0,15;0;0,025;0,825;0,125;0,333333333333333;0,541666666666667;1;0;NA;NA;0;1;1;0;0;0;0,0508474576271186;0,923728813559322;0,0254237288135593;0,8;0,2;0;0;0;0,0728326612903226;0,886844758064516;0,0403225806451613
1;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Rhizobiaceae";"Affinirhizobium";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;1;0
6;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Rhodobiaceae";"Afifella";0;1;0;1;0;0;0;1;0;0;0;0,833333333333333;0;0,166666666666667;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;0;0;0,5;0,5;0;0,0333333333333333;0,794444444444444;0,172222222222222;0;NA;NA;NA;NA;NA;0,666666666666667;0;0,333333333333333;0;0;0;1;0;0;0;0,225;0,45;0,225;0,1;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;0,25;0,75;0;0;0,277777777777778;0,444444444444444;0,277777777777778;0;NA;NA;NA;NA;0;0,666666666666667;0;0,333333333333333;0;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;NA;NA;NA;NA;0;1;0;0
25;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Xanthobacteraceae";"Afipia";0;1;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0,0909090909090909;0,909090909090909;1;0;0;NA;NA;0;0;0;0,5;0;0;0;0;0,5;0;0;NA;NA;NA;NA;NA;NA;NA;0,0804155844155844;0,606649350649351;0,312935064935065;0;NA;NA;NA;NA;NA;0,153846153846154;0,153846153846154;0,692307692307692;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0,0909090909090909;0;0,909090909090909;0,4;0;0,6;NA;NA;NA;NA;NA;NA;0,821428571428571;0,178571428571429;0;0;0;1;0;1;0;0;0;0;0,875;0,125;0
1;"Bacteroidota";"Cytophagia";"Cytophagales";"Splendidivirgaceae";"Agaribacillus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1
2;"Pseudomonadota";"Gammaproteobacteria";"Enterobacterales";"Alteromonadaceae";"Agaribacter";0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;0;0;0,5;0,5;0;0;0;0;0;0;0;NA;NA;0;0;0,5;0,5;0;0,142857142857143;0,428571428571429;0,428571428571429;0;NA;NA;NA;NA;NA;0;0;1;0;0;0;0,5;0,5;0;0;0,166666666666667;0,333333333333333;0,333333333333333;0,166666666666667;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;0;1;0;0;0,25;0,5;0,25;0;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;0;1;0;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;NA;NA;NA;NA;0;1;0;0
1;"Pseudomonadota";"Gammaproteobacteria";"Pseudomonadales";"Cellvibrionaceae";"Agaribacterium";0;1;0;1;0;0;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0;1;1;0;0;NA;NA;0;0;0;1;0;0;0;0;0;0;0;NA;NA;0;0;1;0;0;0;0,666666666666667;0,333333333333333;0;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;0;1;0;0
2;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Stappiaceae";"Agaricicola";0;1;1;0;0;0;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0;1;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0,5;0,5;0;0;0,6;0,4;0;NA;NA;NA;NA;NA;0;1;0;0;0;0;1;0;0;0;0,2;0,4;0,2;0,2;NA;NA;NA;NA;NA;0;1;0;0;1;0;0;1;0;0;0,333333333333333;0,666666666666667;0;0;NA;NA;NA;NA;0;1;0;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;NA;NA;NA;NA;0;1;0;0
1;"Pseudomonadota";"Gammaproteobacteria";"Pseudomonadales";"Cellvibrionaceae";"Agarilytica";0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;NA;NA;0;0;1;0;0;0;0;0;0;0;0;NA;NA;0;0;0,5;0,5;0;0,142857142857143;0,428571428571429;0,428571428571429;0;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;1;0;0;0,25;0,25;0,5;0;NA;NA;NA;NA;NA;0;1;0;0;1;0;0;1;0;0;0;1;0;0;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5;0,5;0;0;1;0;0;0;0;0;1;0
11;"Pseudomonadota";"Gammaproteobacteria";"Enterobacterales";"Psychromonadaceae";"Agarivorans";0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0,166666666666667;0,833333333333333;1;0;0;0,5;0,5;0;0;0,5;0,5;0;0;0;0;0;0;0;NA;NA;0;0;0,666666666666667;0,333333333333333;0;0,07;0,8525;0,0775;0;NA;NA;NA;NA;NA;0,25;0,25;0,5;0;0;0;0,25;0,5;0,25;0,0714285714285715;0,154761904761905;0,226190476190476;0,309523809523809;0,238095238095238;NA;NA;NA;NA;NA;0;0,5;0,5;0;1;0;0;1;0;0;0,166666666666667;0,583333333333333;0,25;0;NA;NA;NA;NA;0;0;0,5;0,5;0;0;0;1;0;1;0;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0
5;"Bacillota";"Clostridia";"Lachnospirales";"Lachnospiraceae";"Agathobacter";0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;NA;NA;0;0;0;1;0;0;0;0;0;0;0;NA;NA;0;0;0;1;0;0;0,05;0,95;0;NA;NA;NA;NA;NA;0;1;0;0;0;0;1;0;0;0;0,25;0,5;0,25;0;NA;NA;NA;NA;NA;0;1;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0;1;0;0;0,4;0,6;0;0
